shipment_id,order_id,carrier_name,tracking_number,shipping_method,shipping_status,shipping_date,estimated_delivery_date,actual_delivery_date,shipping_address_id,shipping_cost,weight_kg
ship_000864,ord_540860,USPS,TRK270410142,express,returned,2026-04-07 17:20:43,2026-04-10 17:20:43,,addr_7919,42.96,16.74
ship_000865,ord_879413,DHL,TRK996605406,express,returned,2026-04-20 08:16:05,2026-04-25 08:16:05,,addr_3652,36.44,12.66
ship_000866,ord_788690,Aramex,TRK516288042,economy,delivered,2026-04-17 12:35:31,2026-04-21 12:35:31,2026-04-21 12:35:31,addr_5623,19.98,6.91
ship_000867,ord_725777,DHL,TRK473933247,express,in_transit,2026-04-17 07:56:49,2026-04-20 07:56:49,,addr_4041,11.68,9.46
ship_000868,ord_267711,Aramex,TRK674544539,express,in_transit,2026-04-22 08:41:18,2026-04-24 08:41:18,2026-04-24 08:41:18,addr_8334,49.77,19.27
ship_000869,ord_456412,DHL,TRK433755487,overnight,returned,2026-04-23 00:21:51,2026-04-28 00:21:51,2026-04-28 00:21:51,addr_7390,10.74,5.06
ship_000870,ord_446403,USPS,TRK185817976,economy,in_transit,2026-04-13 12:53:52,2026-04-20 12:53:52,,addr_2576,35.38,14.69
ship_000871,ord_996500,USPS,TRK443896212,standard,delivered,2026-04-12 18:15:41,2026-04-18 18:15:41,,addr_2948,11.66,5.64
ship_000872,ord_674575,DHL,TRK847706838,economy,pending_pickup,2026-04-07 07:36:30,2026-04-10 07:36:30,,addr_2888,29.85,5.51
ship_000873,ord_703959,USPS,TRK839251778,overnight,delivered,2026-04-05 14:23:39,2026-04-07 14:23:39,2026-04-07 14:23:39,addr_7842,12.82,1.2
ship_000874,ord_324884,UPS,TRK280429885,express,shipped,2026-04-20 09:16:00,2026-04-23 09:16:00,2026-04-23 09:16:00,addr_6239,43.07,19.34
ship_000875,ord_787957,UPS,TRK755507553,standard,returned,2026-04-21 05:58:02,2026-04-27 05:58:02,,addr_8046,19.66,13.88
ship_000876,ord_506523,USPS,TRK651823663,overnight,in_transit,2026-04-19 07:37:18,2026-04-24 07:37:18,2026-04-24 07:37:18,addr_1611,45.98,10.24
ship_000877,ord_640724,FedEx,TRK427003186,overnight,delivered,2026-04-19 06:40:20,2026-04-21 06:40:20,,addr_4566,39.01,9.5
ship_000878,ord_449426,DHL,TRK351668471,overnight,in_transit,2026-04-16 07:17:09,2026-04-18 07:17:09,2026-04-18 07:17:09,addr_5032,24.72,11.65
ship_000879,ord_844727,DHL,TRK257459959,express,delivered,2026-04-15 06:57:24,2026-04-17 06:57:24,2026-04-17 06:57:24,addr_6286,8.36,10.35
ship_000880,ord_694348,UPS,TRK167163138,standard,in_transit,2026-04-08 23:48:10,2026-04-10 23:48:10,2026-04-10 23:48:10,addr_7690,35.02,11.81
ship_000881,ord_261995,USPS,TRK506300458,express,delivered,2026-04-14 15:06:19,2026-04-20 15:06:19,2026-04-20 15:06:19,addr_6371,17.45,16.41
ship_000882,ord_352570,Aramex,TRK510181688,express,delivered,2026-04-17 15:11:42,2026-04-21 15:11:42,,addr_4735,15.1,17.72
ship_000883,ord_199453,DHL,TRK591834106,express,pending_pickup,2026-04-17 05:07:43,2026-04-20 05:07:43,2026-04-20 05:07:43,addr_4310,34.01,18.0
ship_000884,ord_772106,USPS,TRK452828152,overnight,in_transit,2026-04-21 02:32:03,2026-04-24 02:32:03,,addr_1654,46.06,17.83
ship_000885,ord_608320,Aramex,TRK291698227,express,shipped,2026-04-21 09:09:05,2026-04-26 09:09:05,,addr_6527,30.89,16.86
ship_000886,ord_131039,FedEx,TRK189466013,standard,shipped,2026-04-24 22:50:06,2026-04-26 22:50:06,,addr_3288,44.47,8.64
ship_000887,ord_284585,Aramex,TRK654928806,overnight,in_transit,2026-04-18 15:51:44,2026-04-22 15:51:44,2026-04-22 15:51:44,addr_4804,24.18,3.46
ship_000888,ord_601037,FedEx,TRK441297227,standard,in_transit,2026-04-16 12:12:48,2026-04-18 12:12:48,2026-04-18 12:12:48,addr_7577,45.95,6.67
ship_000889,ord_179029,Aramex,TRK565932966,standard,delivered,2026-04-09 08:10:40,2026-04-15 08:10:40,2026-04-15 08:10:40,addr_2746,24.17,18.39
ship_000890,ord_164996,DHL,TRK444765883,express,returned,2026-04-21 14:08:42,2026-04-24 14:08:42,2026-04-24 14:08:42,addr_8429,15.12,6.52
ship_000891,ord_891987,USPS,TRK532726791,overnight,pending_pickup,2026-04-07 03:07:33,2026-04-14 03:07:33,2026-04-14 03:07:33,addr_6206,25.75,14.65
ship_000892,ord_449231,FedEx,TRK267766672,overnight,shipped,2026-04-14 03:20:33,2026-04-20 03:20:33,2026-04-20 03:20:33,addr_6135,48.45,13.19
ship_000893,ord_611843,FedEx,TRK238899297,economy,in_transit,2026-04-10 18:46:22,2026-04-16 18:46:22,,addr_2269,19.4,3.1
ship_000894,ord_970153,USPS,TRK164322772,overnight,pending_pickup,2026-04-18 02:12:27,2026-04-23 02:12:27,2026-04-23 02:12:27,addr_5831,47.89,8.08
ship_000895,ord_870857,Aramex,TRK932009178,express,pending_pickup,2026-04-21 23:44:29,2026-04-25 23:44:29,2026-04-25 23:44:29,addr_6886,19.93,19.93
ship_000896,ord_699239,FedEx,TRK328462785,economy,shipped,2026-04-18 07:17:42,2026-04-25 07:17:42,2026-04-25 07:17:42,addr_8851,31.92,2.92
ship_000897,ord_275191,Aramex,TRK359131887,express,delivered,2026-04-07 19:02:19,2026-04-13 19:02:19,,addr_8668,48.15,5.24
ship_000898,ord_624652,Aramex,TRK182425178,express,delivered,2026-04-21 17:03:13,2026-04-26 17:03:13,,addr_6930,36.25,5.11
ship_000899,ord_186832,FedEx,TRK201675135,express,returned,2026-04-10 09:29:18,2026-04-12 09:29:18,,addr_5315,10.17,14.78
ship_000900,ord_193241,DHL,TRK497074400,overnight,shipped,2026-04-14 07:11:28,2026-04-19 07:11:28,2026-04-19 07:11:28,addr_2932,7.99,1.43
ship_000901,ord_200086,Aramex,TRK677524980,express,pending_pickup,2026-04-21 00:56:58,2026-04-23 00:56:58,2026-04-23 00:56:58,addr_9982,5.54,0.99
ship_000902,ord_701831,DHL,TRK572119138,standard,shipped,2026-04-17 02:30:56,2026-04-21 02:30:56,,addr_2812,46.52,15.75
ship_000903,ord_910682,USPS,TRK490382405,express,in_transit,2026-04-24 21:45:02,2026-04-26 21:45:02,2026-04-26 21:45:02,addr_3599,48.19,18.38
ship_000904,ord_316199,USPS,TRK681749151,standard,in_transit,2026-04-09 08:27:37,2026-04-13 08:27:37,2026-04-13 08:27:37,addr_2275,40.0,2.84
ship_000905,ord_997848,USPS,TRK645125363,standard,pending_pickup,2026-04-22 02:08:38,2026-04-28 02:08:38,2026-04-28 02:08:38,addr_7240,40.89,10.31
ship_000906,ord_908813,Aramex,TRK453691747,economy,pending_pickup,2026-04-05 20:53:14,2026-04-10 20:53:14,,addr_8637,12.13,7.39
ship_000907,ord_941996,DHL,TRK132718406,economy,in_transit,2026-04-08 07:36:00,2026-04-15 07:36:00,2026-04-15 07:36:00,addr_9005,46.15,2.71
ship_000908,ord_735718,DHL,TRK822927071,economy,returned,2026-04-06 20:00:49,2026-04-13 20:00:49,,addr_7096,16.7,12.32
ship_000909,ord_353786,Aramex,TRK220629657,express,in_transit,2026-04-17 03:17:48,2026-04-19 03:17:48,2026-04-19 03:17:48,addr_3397,26.99,8.01
ship_000910,ord_147477,FedEx,TRK422747158,economy,pending_pickup,2026-04-17 20:32:25,2026-04-22 20:32:25,,addr_9404,16.82,7.55
ship_000911,ord_284743,Aramex,TRK240426832,economy,shipped,2026-04-17 13:49:17,2026-04-21 13:49:17,2026-04-21 13:49:17,addr_3333,44.13,10.23
ship_000912,ord_660424,USPS,TRK356738121,express,in_transit,2026-04-15 13:41:24,2026-04-17 13:41:24,2026-04-17 13:41:24,addr_6700,18.59,1.89
ship_000913,ord_785461,USPS,TRK564136806,standard,delivered,2026-04-10 04:20:54,2026-04-15 04:20:54,,addr_8959,18.91,0.5
ship_000914,ord_108801,FedEx,TRK667275437,express,returned,2026-04-12 20:03:19,2026-04-15 20:03:19,,addr_1470,27.94,5.49
ship_000915,ord_543391,USPS,TRK644271772,overnight,pending_pickup,2026-04-13 02:22:10,2026-04-19 02:22:10,2026-04-19 02:22:10,addr_8978,24.13,7.79
ship_000916,ord_631630,USPS,TRK918601555,overnight,delivered,2026-04-08 13:28:46,2026-04-13 13:28:46,2026-04-13 13:28:46,addr_9249,36.7,12.92
ship_000917,ord_617351,UPS,TRK320713482,overnight,returned,2026-04-20 13:21:28,2026-04-25 13:21:28,2026-04-25 13:21:28,addr_8204,6.44,14.61
ship_000918,ord_789445,DHL,TRK352331271,economy,shipped,2026-04-07 22:41:28,2026-04-13 22:41:28,2026-04-13 22:41:28,addr_3403,26.98,15.75
ship_000919,ord_852176,DHL,TRK822241047,express,returned,2026-04-20 06:50:02,2026-04-22 06:50:02,2026-04-22 06:50:02,addr_4375,8.34,1.64
ship_000920,ord_650233,DHL,TRK263173618,express,returned,2026-04-11 22:46:45,2026-04-14 22:46:45,,addr_7447,29.13,14.57
ship_000921,ord_161287,Aramex,TRK668483446,economy,delivered,2026-04-07 19:16:03,2026-04-13 19:16:03,2026-04-13 19:16:03,addr_7368,44.95,10.68
ship_000922,ord_626320,FedEx,TRK274686823,express,in_transit,2026-04-25 09:45:28,2026-04-27 09:45:28,2026-04-27 09:45:28,addr_3296,39.73,11.43
ship_000923,ord_396490,UPS,TRK650141292,express,in_transit,2026-04-07 06:21:04,2026-04-12 06:21:04,,addr_5280,34.88,15.66
ship_000924,ord_364033,Aramex,TRK215578166,overnight,pending_pickup,2026-04-23 07:43:23,2026-04-26 07:43:23,2026-04-26 07:43:23,addr_5207,45.02,18.55
ship_000925,ord_173061,Aramex,TRK968850306,express,returned,2026-04-07 09:06:06,2026-04-14 09:06:06,,addr_5794,37.53,3.66
ship_000926,ord_207910,UPS,TRK226302749,express,pending_pickup,2026-04-23 11:56:37,2026-04-30 11:56:37,,addr_9588,45.46,4.54
ship_000927,ord_868592,Aramex,TRK366142075,express,delivered,2026-04-14 11:36:44,2026-04-16 11:36:44,,addr_5565,41.98,16.44
ship_000928,ord_907257,FedEx,TRK205911383,overnight,returned,2026-04-16 04:33:27,2026-04-23 04:33:27,2026-04-23 04:33:27,addr_1205,14.19,4.47
ship_000929,ord_523048,Aramex,TRK743432398,standard,shipped,2026-04-07 22:01:51,2026-04-13 22:01:51,2026-04-13 22:01:51,addr_2519,40.23,16.32
ship_000930,ord_276441,USPS,TRK917571557,express,returned,2026-04-15 19:36:27,2026-04-21 19:36:27,,addr_3865,14.94,19.88
ship_000931,ord_162187,USPS,TRK719252059,overnight,returned,2026-04-18 04:54:26,2026-04-24 04:54:26,2026-04-24 04:54:26,addr_4003,34.45,7.65
ship_000932,ord_564622,USPS,TRK278609097,standard,in_transit,2026-04-17 03:18:16,2026-04-24 03:18:16,2026-04-24 03:18:16,addr_9432,23.15,0.53
ship_000933,ord_994853,Aramex,TRK304127176,express,pending_pickup,2026-04-07 15:45:24,2026-04-13 15:45:24,2026-04-13 15:45:24,addr_4227,29.04,10.61
ship_000934,ord_482710,DHL,TRK451249046,overnight,shipped,2026-04-21 14:14:25,2026-04-28 14:14:25,,addr_8126,35.15,4.66
ship_000935,ord_463832,DHL,TRK798935625,overnight,shipped,2026-04-19 17:01:26,2026-04-21 17:01:26,2026-04-21 17:01:26,addr_2580,39.63,8.41
ship_000936,ord_688059,FedEx,TRK795611717,standard,delivered,2026-04-17 14:28:58,2026-04-22 14:28:58,,addr_9866,43.29,17.1
ship_000937,ord_498259,Aramex,TRK263341126,standard,returned,2026-04-22 06:16:45,2026-04-25 06:16:45,2026-04-25 06:16:45,addr_9538,46.55,18.32
ship_000938,ord_230421,FedEx,TRK323238523,standard,shipped,2026-04-16 06:33:14,2026-04-19 06:33:14,2026-04-19 06:33:14,addr_2716,42.33,10.77
ship_000939,ord_863601,Aramex,TRK997124656,economy,shipped,2026-04-22 11:02:24,2026-04-24 11:02:24,2026-04-24 11:02:24,addr_8900,32.99,16.28
ship_000940,ord_913735,USPS,TRK482009713,standard,pending_pickup,2026-04-07 23:29:06,2026-04-13 23:29:06,2026-04-13 23:29:06,addr_1794,24.57,14.3
ship_000941,ord_417976,DHL,TRK900966296,express,pending_pickup,2026-04-10 14:14:15,2026-04-12 14:14:15,2026-04-12 14:14:15,addr_6849,18.63,0.55
ship_000942,ord_445685,Aramex,TRK817160141,express,in_transit,2026-04-19 16:16:28,2026-04-25 16:16:28,2026-04-25 16:16:28,addr_2249,7.78,3.87
ship_000943,ord_457927,DHL,TRK710153019,economy,shipped,2026-04-11 16:22:50,2026-04-13 16:22:50,,addr_3884,49.76,9.83
ship_000944,ord_576151,USPS,TRK836391994,economy,pending_pickup,2026-04-18 16:08:12,2026-04-23 16:08:12,2026-04-23 16:08:12,addr_8302,18.18,17.15
ship_000945,ord_122530,FedEx,TRK422156741,economy,delivered,2026-04-20 06:25:14,2026-04-25 06:25:14,2026-04-25 06:25:14,addr_6719,22.3,19.2
ship_000946,ord_644033,Aramex,TRK423646185,overnight,pending_pickup,2026-04-09 23:22:19,2026-04-14 23:22:19,2026-04-14 23:22:19,addr_6073,19.75,3.22
ship_000947,ord_743869,UPS,TRK293573333,standard,in_transit,2026-04-20 13:41:31,2026-04-24 13:41:31,2026-04-24 13:41:31,addr_6296,48.92,11.0
ship_000948,ord_571361,Aramex,TRK638241667,economy,pending_pickup,2026-04-19 09:37:18,2026-04-24 09:37:18,2026-04-24 09:37:18,addr_2352,28.45,14.91
ship_000949,ord_417716,USPS,TRK866982707,overnight,delivered,2026-04-21 06:50:08,2026-04-25 06:50:08,,addr_1439,15.29,1.3
ship_000950,ord_453200,USPS,TRK306100382,economy,returned,2026-04-25 04:05:25,2026-04-28 04:05:25,,addr_5392,10.94,9.68
ship_000951,ord_347385,USPS,TRK350987649,express,in_transit,2026-04-09 16:53:10,2026-04-12 16:53:10,2026-04-12 16:53:10,addr_5406,16.83,16.68
ship_000952,ord_695188,USPS,TRK860399335,economy,shipped,2026-04-06 04:09:49,2026-04-10 04:09:49,2026-04-10 04:09:49,addr_9112,5.55,15.14
ship_000953,ord_598700,UPS,TRK498271177,overnight,returned,2026-04-21 07:33:04,2026-04-28 07:33:04,2026-04-28 07:33:04,addr_9948,12.28,17.11
ship_000954,ord_482133,USPS,TRK801752220,overnight,delivered,2026-04-08 08:37:24,2026-04-12 08:37:24,2026-04-12 08:37:24,addr_2858,6.64,15.29
ship_000955,ord_115021,DHL,TRK541191439,standard,pending_pickup,2026-04-11 19:18:30,2026-04-14 19:18:30,2026-04-14 19:18:30,addr_5766,39.37,17.72
ship_000956,ord_724995,FedEx,TRK705568745,express,pending_pickup,2026-04-25 12:40:08,2026-04-29 12:40:08,,addr_8673,8.58,15.36
ship_000957,ord_768302,Aramex,TRK210211803,standard,in_transit,2026-04-07 01:57:34,2026-04-13 01:57:34,,addr_4848,47.85,8.44
ship_000958,ord_471835,UPS,TRK510627994,overnight,shipped,2026-04-12 08:45:03,2026-04-16 08:45:03,,addr_3123,19.4,18.04
ship_000959,ord_585727,FedEx,TRK688105693,standard,pending_pickup,2026-04-25 12:50:55,2026-04-27 12:50:55,2026-04-27 12:50:55,addr_9737,37.03,14.32
ship_000960,ord_448093,Aramex,TRK997994549,overnight,delivered,2026-04-20 01:13:55,2026-04-26 01:13:55,2026-04-26 01:13:55,addr_3765,42.89,13.51
ship_000961,ord_195770,DHL,TRK947335584,economy,returned,2026-04-16 04:25:51,2026-04-18 04:25:51,,addr_4410,31.11,14.74
ship_000962,ord_224549,UPS,TRK969027332,express,pending_pickup,2026-04-20 05:54:54,2026-04-25 05:54:54,,addr_4048,16.53,11.04
ship_000963,ord_269844,DHL,TRK293876132,standard,shipped,2026-04-06 04:17:44,2026-04-11 04:17:44,2026-04-11 04:17:44,addr_3080,25.46,11.19
ship_000964,ord_235641,Aramex,TRK773363646,economy,shipped,2026-04-08 17:36:13,2026-04-15 17:36:13,2026-04-15 17:36:13,addr_5268,13.96,12.53
ship_000965,ord_705919,FedEx,TRK551441189,standard,pending_pickup,2026-04-24 13:42:02,2026-04-29 13:42:02,2026-04-29 13:42:02,addr_1307,46.25,9.92
ship_000966,ord_863174,USPS,TRK269175815,express,pending_pickup,2026-04-23 14:05:10,2026-04-28 14:05:10,2026-04-28 14:05:10,addr_3596,8.07,16.87
ship_000967,ord_628122,USPS,TRK757488510,overnight,returned,2026-04-20 07:58:05,2026-04-24 07:58:05,2026-04-24 07:58:05,addr_8143,10.18,12.42
ship_000968,ord_683632,Aramex,TRK167282657,overnight,in_transit,2026-04-14 04:16:24,2026-04-19 04:16:24,2026-04-19 04:16:24,addr_4468,25.38,15.66
ship_000969,ord_707439,FedEx,TRK424605157,standard,in_transit,2026-04-18 08:21:53,2026-04-20 08:21:53,2026-04-20 08:21:53,addr_6876,25.36,2.09
ship_000970,ord_500944,Aramex,TRK648991658,overnight,shipped,2026-04-18 13:29:51,2026-04-20 13:29:51,2026-04-20 13:29:51,addr_9505,37.87,17.86
ship_000971,ord_691944,DHL,TRK240222907,economy,returned,2026-04-13 14:38:11,2026-04-20 14:38:11,2026-04-20 14:38:11,addr_2059,27.79,2.7
ship_000972,ord_577317,UPS,TRK463627727,standard,shipped,2026-04-23 07:58:23,2026-04-30 07:58:23,2026-04-30 07:58:23,addr_5797,29.44,9.93
ship_000973,ord_216747,FedEx,TRK713731829,standard,shipped,2026-04-06 19:52:23,2026-04-11 19:52:23,2026-04-11 19:52:23,addr_1419,22.36,10.99
ship_000974,ord_737362,USPS,TRK202263875,express,pending_pickup,2026-04-12 13:41:54,2026-04-18 13:41:54,2026-04-18 13:41:54,addr_1562,7.01,19.71
ship_000975,ord_106015,Aramex,TRK885621659,standard,pending_pickup,2026-04-20 11:52:49,2026-04-25 11:52:49,2026-04-25 11:52:49,addr_2565,7.88,3.85
ship_000976,ord_867960,UPS,TRK732335075,overnight,returned,2026-04-20 13:04:03,2026-04-25 13:04:03,2026-04-25 13:04:03,addr_2316,21.21,19.88
ship_000977,ord_804442,Aramex,TRK311690217,express,shipped,2026-04-20 14:15:13,2026-04-26 14:15:13,2026-04-26 14:15:13,addr_5872,19.64,18.16
ship_000978,ord_751904,UPS,TRK349883802,standard,delivered,2026-04-17 21:05:30,2026-04-21 21:05:30,2026-04-21 21:05:30,addr_7239,22.65,8.02
ship_000979,ord_950438,DHL,TRK846285108,economy,delivered,2026-04-10 21:54:15,2026-04-16 21:54:15,2026-04-16 21:54:15,addr_9853,7.04,11.34
ship_000980,ord_579779,USPS,TRK770752378,economy,delivered,2026-04-20 00:07:56,2026-04-27 00:07:56,2026-04-27 00:07:56,addr_2857,26.05,1.67
ship_000981,ord_797408,UPS,TRK191192180,express,returned,2026-04-19 09:27:16,2026-04-25 09:27:16,,addr_9299,13.04,13.5
ship_000982,ord_268588,UPS,TRK775938178,overnight,returned,2026-04-25 07:03:01,2026-04-30 07:03:01,2026-04-30 07:03:01,addr_9083,39.78,8.71
ship_000983,ord_131977,Aramex,TRK530031200,express,pending_pickup,2026-04-18 16:09:21,2026-04-22 16:09:21,,addr_4614,38.3,5.09
ship_000984,ord_671776,Aramex,TRK504399511,express,in_transit,2026-04-15 16:37:16,2026-04-20 16:37:16,2026-04-20 16:37:16,addr_2729,35.2,13.09
ship_000985,ord_423928,DHL,TRK945465105,standard,shipped,2026-04-07 17:07:11,2026-04-12 17:07:11,2026-04-12 17:07:11,addr_6487,23.23,15.42
ship_000986,ord_644388,FedEx,TRK506223271,overnight,returned,2026-04-18 12:07:47,2026-04-24 12:07:47,2026-04-24 12:07:47,addr_4362,18.66,17.23
ship_000987,ord_769920,UPS,TRK466523941,overnight,pending_pickup,2026-04-24 16:27:42,2026-04-29 16:27:42,2026-04-29 16:27:42,addr_5771,6.53,7.05
ship_000988,ord_533383,FedEx,TRK686797118,overnight,shipped,2026-04-22 20:47:09,2026-04-28 20:47:09,,addr_3724,14.92,10.19
ship_000989,ord_392905,Aramex,TRK512707748,standard,in_transit,2026-04-25 00:14:01,2026-04-30 00:14:01,2026-04-30 00:14:01,addr_7579,18.87,12.65
ship_000990,ord_227778,FedEx,TRK928544672,economy,pending_pickup,2026-04-06 23:33:52,2026-04-12 23:33:52,2026-04-12 23:33:52,addr_3498,36.99,19.52
ship_000991,ord_124916,USPS,TRK347108172,overnight,pending_pickup,2026-04-14 05:34:26,2026-04-18 05:34:26,2026-04-18 05:34:26,addr_5522,33.63,19.01
ship_000992,ord_479797,UPS,TRK685243005,economy,pending_pickup,2026-04-10 21:23:19,2026-04-12 21:23:19,2026-04-12 21:23:19,addr_1770,23.62,5.68
ship_000993,ord_863965,UPS,TRK261246856,overnight,delivered,2026-04-09 06:12:20,2026-04-16 06:12:20,2026-04-16 06:12:20,addr_1521,5.1,18.6
ship_000994,ord_592402,FedEx,TRK745635438,economy,shipped,2026-04-15 03:25:42,2026-04-21 03:25:42,2026-04-21 03:25:42,addr_6859,49.36,19.79
ship_000995,ord_770119,DHL,TRK338860869,overnight,in_transit,2026-04-06 08:05:04,2026-04-08 08:05:04,2026-04-08 08:05:04,addr_3065,46.21,19.89
ship_000996,ord_132693,USPS,TRK574383692,express,shipped,2026-04-12 05:49:57,2026-04-16 05:49:57,,addr_5757,6.89,4.25
ship_000997,ord_817853,UPS,TRK208493480,standard,returned,2026-04-08 21:26:45,2026-04-15 21:26:45,2026-04-15 21:26:45,addr_8785,34.82,4.88
ship_000998,ord_303070,FedEx,TRK323057627,standard,shipped,2026-04-17 11:28:47,2026-04-24 11:28:47,2026-04-24 11:28:47,addr_8402,16.65,13.68
ship_000999,ord_364263,USPS,TRK405395026,standard,returned,2026-04-17 18:00:03,2026-04-22 18:00:03,,addr_1067,20.0,7.18
ship_001000,ord_759161,USPS,TRK668906784,economy,pending_pickup,2026-04-05 22:12:26,2026-04-08 22:12:26,2026-04-08 22:12:26,addr_7126,48.86,16.42
