event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_000361,cust_75368,sess_12b170aa,purchase,2026-04-05 07:36:17,search/categories/tag,prod_2897,cat_home,google,tablet,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_3; rv:1.9.4.20) Gecko/8577-06-15 11:45:59 Firefox/9.0,54.103.202.222
evt_000362,cust_24184,sess_0224a5fe,add_to_cart,2026-03-30 10:20:23,explore,prod_4179,cat_home,email,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; th-TH) AppleWebKit/535.5.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.5.6",86.34.194.246
evt_000363,cust_25111,sess_65af3206,product_view,2026-04-22 01:21:29,explore,prod_3825,cat_beauty,email,tablet,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4879-10-07 15:22:22 Firefox/9.0,116.73.109.143
evt_000364,cust_82327,sess_3a401f59,page_view,2026-04-06 15:30:32,tags/blog,,,email,mobile,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6; rv:1.9.6.20) Gecko/2745-02-04 22:47:58 Firefox/3.8,135.97.223.75
evt_000365,cust_65205,sess_3e429ad7,checkout_start,2026-04-25 09:40:57,blog/explore/search,,,facebook,desktop,Opera/9.70.(X11; Linux x86_64; hi-IN) Presto/2.9.165 Version/10.00,86.164.14.175
evt_000366,cust_93860,sess_82920681,page_view,2026-04-14 13:50:34,tags/blog,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),129.182.74.131
evt_000367,cust_34559,sess_400c9608,page_view,2026-04-11 04:57:30,app/tag/blog,,,twitter,tablet,Opera/8.83.(X11; Linux x86_64; cy-GB) Presto/2.9.162 Version/12.00,18.190.166.7
evt_000368,cust_42130,sess_a31d41a4,purchase,2026-04-24 06:48:14,explore,prod_3822,cat_clothing,twitter,desktop,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3903-08-11 07:52:47 Firefox/3.6.16,121.90.230.163
evt_000369,cust_61794,sess_4a1523c8,page_view,2026-04-16 21:55:29,search/categories/tag,,,twitter,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/19.0.827.0 Safari/531.2",12.37.18.134
evt_000370,cust_21863,sess_a2417caa,page_view,2026-04-17 03:32:24,blog/explore/search,,,email,tablet,Opera/9.18.(X11; Linux i686; km-KH) Presto/2.9.187 Version/11.00,222.165.189.47
evt_000371,cust_45574,sess_6785d430,add_to_cart,2026-04-24 16:58:37,search/categories/tag,prod_6933,cat_electronics,email,tablet,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7; rv:1.9.6.20) Gecko/4805-12-21 13:49:04 Firefox/3.6.12,80.156.22.120
evt_000372,cust_34966,sess_28ca4a5f,product_view,2026-04-08 07:42:53,explore,prod_2006,cat_home,twitter,desktop,Mozilla/5.0 (Android 2.2.2; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,171.162.164.14
evt_000373,cust_14490,sess_cfc5c292,remove_from_cart,2026-03-31 09:36:08,search/categories/tag,,,instagram,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:6.0; mn-MN) AppleWebKit/535.13.6 (KHTML, like Gecko) Version/5.0.4 Safari/535.13.6",203.222.185.149
evt_000374,cust_87044,sess_2ed24a81,checkout_start,2026-04-06 17:31:02,search/categories/tag,,,twitter,mobile,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/21.0.804.0 Safari/534.2",120.171.59.142
evt_000375,cust_83441,sess_b82393b9,checkout_start,2026-04-05 06:18:33,app/tag/blog,,,twitter,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1),125.31.182.57
evt_000376,cust_33638,sess_5f44b791,checkout_start,2026-04-13 17:40:23,app/tag/blog,,,facebook,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),116.45.59.11
evt_000377,cust_33087,sess_98237e1e,product_view,2026-04-03 20:39:16,app/tag/blog,prod_1890,cat_sports,twitter,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),31.201.192.31
evt_000378,cust_14166,sess_c2d368a9,add_to_cart,2026-04-03 08:10:04,tags/blog,prod_3598,cat_home,email,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8795-12-09 15:10:50 Firefox/3.6.16,95.10.229.5
evt_000379,cust_10724,sess_0b947fc0,purchase,2026-04-16 16:21:24,explore,prod_9331,cat_sports,instagram,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),90.7.43.58
evt_000380,cust_45806,sess_57350cd1,add_to_cart,2026-04-15 17:16:05,search/categories/tag,prod_6514,cat_beauty,instagram,tablet,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/47.0.852.0 Safari/532.1",6.130.213.172
evt_000381,cust_91972,sess_c39fa77d,page_view,2026-04-02 10:53:03,explore/list/app,,,email,desktop,Opera/9.11.(Windows NT 5.0; pa-IN) Presto/2.9.171 Version/10.00,70.145.85.200
evt_000382,cust_22836,sess_c0d1078a,purchase,2026-04-10 04:38:19,search/categories/tag,prod_9343,cat_home,email,desktop,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.4.20) Gecko/4625-04-17 21:10:17 Firefox/3.8,29.35.16.181
evt_000383,cust_42095,sess_add1eb1c,checkout_start,2026-04-20 17:01:05,tags/blog,,,instagram,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/15.0r7043.0 Mobile/07N847 Safari/536.0",59.43.111.15
evt_000384,cust_55320,sess_c21a378f,checkout_start,2026-04-08 20:24:33,explore/list/app,,,facebook,desktop,Opera/8.74.(Windows NT 11.0; da-DK) Presto/2.9.176 Version/10.00,28.78.231.253
evt_000385,cust_42825,sess_b47af69d,page_view,2026-04-22 07:55:29,explore/list/app,,,email,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/54.0.885.0 Mobile/43A253 Safari/534.2",70.218.199.61
evt_000386,cust_58348,sess_dc5a9af0,add_to_cart,2026-04-19 07:07:00,tags/blog,prod_9902,cat_clothing,email,tablet,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9; rv:1.9.3.20) Gecko/7871-09-29 05:24:28 Firefox/3.6.4,137.230.19.23
evt_000387,cust_31168,sess_5eb0061e,checkout_start,2026-04-18 21:09:08,explore,,,facebook,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0),104.90.155.39
evt_000388,cust_96870,sess_685f5b32,page_view,2026-04-12 12:43:17,app/tag/blog,,,twitter,tablet,Opera/9.23.(Windows NT 5.0; zu-ZA) Presto/2.9.172 Version/11.00,96.236.44.48
evt_000389,cust_39668,sess_424c6171,page_view,2026-04-06 18:53:08,explore/list/app,,,facebook,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/57.0.804.0 Safari/533.2",24.119.96.161
evt_000390,cust_74502,sess_3f789fa6,add_to_cart,2026-04-13 11:50:58,blog/explore/search,prod_5580,cat_sports,twitter,desktop,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0; rv:1.9.2.20) Gecko/7914-07-12 03:36:08 Firefox/3.6.15,1.143.20.6
evt_000391,cust_55853,sess_18ff3727,remove_from_cart,2026-04-02 23:12:03,blog/explore/search,,,email,tablet,Opera/9.73.(X11; Linux i686; ti-ER) Presto/2.9.187 Version/12.00,139.187.74.229
evt_000392,cust_53914,sess_d0b1280d,purchase,2026-03-28 07:47:32,search/categories/tag,prod_1998,cat_clothing,twitter,tablet,Opera/9.90.(Windows NT 5.0; dv-MV) Presto/2.9.190 Version/12.00,172.71.100.129
evt_000393,cust_75280,sess_79fff5bc,checkout_start,2026-04-11 06:14:39,explore/list/app,,,instagram,mobile,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.33.1 (KHTML, like Gecko) Version/5.1 Safari/532.33.1",177.194.221.214
evt_000394,cust_90289,sess_32b509d3,product_view,2026-03-28 22:48:58,explore/list/app,prod_4075,cat_electronics,twitter,desktop,Mozilla/5.0 (Windows NT 10.0; kn-IN; rv:1.9.0.20) Gecko/7324-01-29 19:43:51 Firefox/9.0,160.173.137.164
evt_000395,cust_79913,sess_7629dd79,add_to_cart,2026-04-17 13:17:21,tags/blog,prod_7125,cat_home,facebook,desktop,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5034-07-29 16:15:10 Firefox/3.6.11,29.226.52.13
evt_000396,cust_34753,sess_9b701d86,checkout_start,2026-04-04 20:13:15,explore/list/app,,,instagram,mobile,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.42.1 (KHTML, like Gecko) Version/4.1 Safari/533.42.1",28.41.195.140
evt_000397,cust_67254,sess_9e2e23ee,add_to_cart,2026-04-03 15:05:14,explore,prod_2065,cat_sports,instagram,desktop,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.6.3 (KHTML, like Gecko) Version/4.0.1 Safari/532.6.3",163.150.219.181
evt_000398,cust_87601,sess_5a1ba04a,product_view,2026-04-02 03:40:31,explore/list/app,prod_6803,cat_sports,email,desktop,Opera/8.99.(Windows 98; Win 9x 4.90; kk-KZ) Presto/2.9.166 Version/12.00,38.110.106.66
evt_000399,cust_14675,sess_82e80d48,purchase,2026-04-17 06:11:02,app/tag/blog,prod_9253,cat_sports,google,mobile,Opera/9.60.(X11; Linux i686; ur-IN) Presto/2.9.167 Version/11.00,219.48.78.189
evt_000400,cust_58300,sess_4b1ff6f1,add_to_cart,2026-04-04 01:50:43,app/tag/blog,prod_5602,cat_beauty,facebook,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0),53.51.193.220
evt_000401,cust_48714,sess_4edce0ce,purchase,2026-04-13 11:14:22,search/categories/tag,prod_9785,cat_beauty,email,tablet,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5; rv:1.9.6.20) Gecko/5514-09-12 13:40:49 Firefox/3.6.16,105.216.67.197
evt_000402,cust_40568,sess_2c910139,add_to_cart,2026-04-07 06:23:42,app/tag/blog,prod_8606,cat_sports,twitter,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/17.0.866.0 Mobile/33W430 Safari/533.0",18.87.250.104
evt_000403,cust_60906,sess_cd2e6e81,remove_from_cart,2026-04-05 21:18:34,blog/explore/search,,,twitter,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/10.9t1719.0 Mobile/32Y570 Safari/535.0",144.120.67.0
evt_000404,cust_80443,sess_5ab33a22,page_view,2026-04-12 04:13:13,app/tag/blog,,,facebook,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/28.0.824.0 Safari/536.2",34.218.210.193
evt_000405,cust_11312,sess_0d7b8706,page_view,2026-04-05 01:42:09,search/categories/tag,,,facebook,desktop,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.32.2 (KHTML, like Gecko) Version/5.0.5 Safari/531.32.2",205.115.56.71
evt_000406,cust_23397,sess_98d065cb,checkout_start,2026-04-09 05:09:51,blog/explore/search,,,twitter,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),85.112.59.240
evt_000407,cust_44179,sess_adb2770d,page_view,2026-04-15 13:52:16,explore/list/app,,,email,desktop,Opera/8.54.(X11; Linux x86_64; lt-LT) Presto/2.9.169 Version/10.00,26.123.88.85
evt_000408,cust_62538,sess_4725e557,product_view,2026-04-12 21:15:23,app/tag/blog,prod_6252,cat_electronics,facebook,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0),128.138.166.68
evt_000409,cust_39742,sess_6bf19d61,purchase,2026-03-26 18:05:03,explore,prod_6796,cat_home,facebook,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),110.35.186.83
evt_000410,cust_30474,sess_de80b78a,checkout_start,2026-03-27 13:48:55,search/categories/tag,,,instagram,desktop,Opera/8.72.(Windows NT 4.0; pa-PK) Presto/2.9.167 Version/11.00,59.187.216.239
evt_000411,cust_31011,sess_553e437d,add_to_cart,2026-04-15 09:38:44,blog/explore/search,prod_7843,cat_sports,instagram,desktop,Mozilla/5.0 (Windows NT 11.0; hi-IN; rv:1.9.2.20) Gecko/6939-01-29 22:03:47 Firefox/3.8,112.184.23.255
evt_000412,cust_15328,sess_bc7daa57,page_view,2026-04-03 04:05:52,blog/explore/search,,,instagram,tablet,Opera/8.18.(Windows NT 5.0; sid-ET) Presto/2.9.185 Version/10.00,19.103.73.88
evt_000413,cust_70330,sess_9cd4dfa3,checkout_start,2026-04-17 14:28:11,app/tag/blog,,,google,desktop,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2138-10-24 01:00:00 Firefox/10.0,65.153.193.63
evt_000414,cust_99639,sess_ba7f6a62,purchase,2026-03-28 14:48:34,explore/list/app,prod_7351,cat_beauty,twitter,desktop,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.39.2 (KHTML, like Gecko) Version/5.0 Safari/532.39.2",165.157.60.40
evt_000415,cust_81169,sess_0f608012,page_view,2026-04-25 09:42:11,explore,,,email,tablet,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/56.0.883.0 Safari/535.1",180.64.49.15
evt_000416,cust_88380,sess_da87e553,remove_from_cart,2026-04-09 09:15:40,search/categories/tag,,,google,desktop,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9; rv:1.9.6.20) Gecko/2918-02-17 13:34:20 Firefox/3.8,210.154.164.105
evt_000417,cust_57801,sess_886e7f66,add_to_cart,2026-04-03 22:19:56,explore,prod_2857,cat_sports,instagram,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/36.0.859.0 Mobile/23G211 Safari/531.0",75.137.98.232
evt_000418,cust_12389,sess_4c6feb80,page_view,2026-04-09 02:24:24,blog/explore/search,,,facebook,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; vi-VN) AppleWebKit/531.44.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.44.2",122.200.91.209
evt_000419,cust_42030,sess_5338e766,remove_from_cart,2026-04-25 11:21:50,search/categories/tag,,,facebook,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/16.5z3939.0 Mobile/55M731 Safari/531.1",53.239.97.27
evt_000420,cust_94725,sess_06a4c5af,add_to_cart,2026-04-14 17:10:26,explore,prod_1489,cat_home,twitter,mobile,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; rv:1.9.2.20) Gecko/3595-10-22 13:56:37 Firefox/3.6.4,104.197.1.233
evt_000421,cust_43121,sess_d7862e8b,page_view,2026-04-03 08:42:14,explore,,,twitter,desktop,Opera/8.57.(Windows NT 6.2; ht-HT) Presto/2.9.161 Version/12.00,58.157.163.27
evt_000422,cust_40808,sess_4b43fb75,page_view,2026-04-08 13:45:28,tags/blog,,,instagram,tablet,Opera/9.18.(X11; Linux x86_64; ckb-IQ) Presto/2.9.168 Version/11.00,222.66.23.87
evt_000423,cust_30909,sess_0f89877c,checkout_start,2026-04-22 17:07:39,search/categories/tag,,,instagram,tablet,Opera/8.36.(X11; Linux x86_64; he-IL) Presto/2.9.185 Version/10.00,173.190.14.187
evt_000424,cust_89077,sess_8f930bcf,page_view,2026-04-24 12:32:27,search/categories/tag,,,twitter,tablet,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/20.0.851.0 Safari/536.1",20.12.192.39
evt_000425,cust_68386,sess_39cad8f0,checkout_start,2026-04-06 10:38:11,app/tag/blog,,,google,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),198.83.37.103
evt_000426,cust_90757,sess_dd055483,remove_from_cart,2026-03-27 16:17:33,explore,,,google,tablet,Opera/8.45.(X11; Linux i686; rw-RW) Presto/2.9.168 Version/10.00,146.0.2.206
evt_000427,cust_73153,sess_69249e7c,product_view,2026-04-11 05:22:32,app/tag/blog,prod_9101,cat_clothing,email,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.1),94.213.111.57
evt_000428,cust_79179,sess_d4cdc38d,purchase,2026-04-18 16:14:00,tags/blog,prod_5039,cat_electronics,email,mobile,Opera/9.96.(Windows 95; zh-CN) Presto/2.9.186 Version/11.00,68.187.249.72
evt_000429,cust_13694,sess_229bcfcc,remove_from_cart,2026-04-20 05:12:19,app/tag/blog,,,twitter,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3 rv:5.0; br-FR) AppleWebKit/535.31.4 (KHTML, like Gecko) Version/5.0 Safari/535.31.4",111.151.249.211
evt_000430,cust_63234,sess_e5a95f0a,remove_from_cart,2026-03-27 20:23:29,search/categories/tag,,,google,mobile,Opera/9.71.(X11; Linux i686; tcy-IN) Presto/2.9.175 Version/11.00,106.255.250.37
evt_000431,cust_68084,sess_2f445d27,purchase,2026-04-01 03:33:41,blog/explore/search,prod_8449,cat_home,email,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/13.6f5471.0 Mobile/33W625 Safari/532.2",218.219.78.81
evt_000432,cust_58151,sess_fa60414d,product_view,2026-03-31 20:33:30,search/categories/tag,prod_3804,cat_beauty,google,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.0),220.173.182.88
evt_000433,cust_16656,sess_69a2bc87,page_view,2026-04-14 13:15:58,tags/blog,,,google,desktop,Opera/8.40.(X11; Linux i686; ve-ZA) Presto/2.9.169 Version/11.00,182.195.103.189
evt_000434,cust_76734,sess_4f28f432,checkout_start,2026-04-01 17:30:52,tags/blog,,,instagram,desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.2.2 (KHTML, like Gecko) Version/4.1 Safari/535.2.2",150.159.112.165
evt_000435,cust_99180,sess_f532bd90,page_view,2026-04-11 21:09:47,search/categories/tag,,,email,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),179.120.83.141
evt_000436,cust_44963,sess_94dd22a9,add_to_cart,2026-04-10 00:14:17,app/tag/blog,prod_8810,cat_clothing,instagram,mobile,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_9 rv:4.0; he-IL) AppleWebKit/533.7.5 (KHTML, like Gecko) Version/4.0.5 Safari/533.7.5",62.10.172.67
evt_000437,cust_44556,sess_93c13222,add_to_cart,2026-04-22 14:15:40,blog/explore/search,prod_6487,cat_electronics,google,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),117.158.34.203
evt_000438,cust_24699,sess_730fa6da,remove_from_cart,2026-04-17 02:00:21,explore/list/app,,,google,desktop,Mozilla/5.0 (Windows NT 6.0; es-CL; rv:1.9.0.20) Gecko/8746-12-18 07:22:01 Firefox/7.0,67.212.223.193
evt_000439,cust_75353,sess_7bf5eab4,checkout_start,2026-03-30 11:28:52,explore,,,email,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),129.169.171.33
evt_000440,cust_58966,sess_337090b7,product_view,2026-04-09 11:37:20,tags/blog,prod_2191,cat_home,twitter,mobile,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/24.0.885.0 Safari/531.0",136.5.107.3
evt_000441,cust_47137,sess_f0e97387,checkout_start,2026-04-17 06:23:54,app/tag/blog,,,twitter,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2504-02-11 11:37:51 Firefox/3.6.19,170.68.67.30
evt_000442,cust_42105,sess_1bf3ab60,product_view,2026-04-06 10:24:57,blog/explore/search,prod_3516,cat_clothing,twitter,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),212.209.126.71
evt_000443,cust_19346,sess_afc3163d,purchase,2026-04-06 10:38:18,tags/blog,prod_4355,cat_beauty,instagram,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.0),215.56.106.147
evt_000444,cust_72175,sess_b0c96845,checkout_start,2026-04-21 16:57:07,app/tag/blog,,,email,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/30.0.826.0 Mobile/16U409 Safari/532.0",221.219.42.72
evt_000445,cust_32379,sess_4fc36015,purchase,2026-03-29 04:14:42,tags/blog,prod_4571,cat_home,email,desktop,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4; rv:1.9.4.20) Gecko/2542-04-04 04:27:03 Firefox/3.8,53.12.159.81
evt_000446,cust_44066,sess_551040aa,product_view,2026-04-06 02:25:24,tags/blog,prod_5038,cat_electronics,facebook,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1),11.192.144.123
evt_000447,cust_14156,sess_a096da41,checkout_start,2026-04-03 13:21:40,blog/explore/search,,,google,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ts-ZA) AppleWebKit/534.20.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.20.5",31.240.17.78
evt_000448,cust_76513,sess_70171dc5,purchase,2026-04-18 17:06:09,explore/list/app,prod_4827,cat_home,instagram,tablet,Opera/9.12.(Windows 98; Win 9x 4.90; te-IN) Presto/2.9.189 Version/11.00,175.186.7.254
evt_000449,cust_97300,sess_60922cf9,page_view,2026-04-06 10:05:42,explore,,,email,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),193.197.82.24
evt_000450,cust_67464,sess_0f384b2d,add_to_cart,2026-04-10 19:33:34,blog/explore/search,prod_1420,cat_clothing,email,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.863.0 Safari/531.2",192.162.43.106
evt_000451,cust_61828,sess_02dddf6c,product_view,2026-04-24 12:36:20,blog/explore/search,prod_2717,cat_electronics,email,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/44.0.881.0 Mobile/08A832 Safari/531.1",1.127.41.52
evt_000452,cust_80744,sess_0c65063a,checkout_start,2026-04-05 19:30:51,app/tag/blog,,,twitter,mobile,Opera/9.73.(X11; Linux i686; ak-GH) Presto/2.9.186 Version/12.00,191.122.37.185
evt_000453,cust_16667,sess_9910c7e7,add_to_cart,2026-04-18 22:17:38,tags/blog,prod_6626,cat_sports,email,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; xh-ZA) AppleWebKit/533.3.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.3.3",94.75.47.17
evt_000454,cust_11294,sess_98a13ce9,page_view,2026-04-08 04:27:13,app/tag/blog,,,email,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),202.122.236.199
evt_000455,cust_85742,sess_2a7d1bfc,page_view,2026-04-16 10:15:01,tags/blog,,,instagram,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1 rv:4.0; de-DE) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/4.0.4 Safari/531.17.4",93.109.162.136
evt_000456,cust_12938,sess_7014a925,page_view,2026-03-30 06:55:21,tags/blog,,,google,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/62.0.871.0 Safari/535.0",23.197.2.81
evt_000457,cust_58164,sess_c89115f0,checkout_start,2026-04-10 13:24:23,explore/list/app,,,email,tablet,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/63.0.806.0 Safari/535.0",172.115.61.168
evt_000458,cust_58537,sess_11940897,page_view,2026-04-11 00:14:26,explore/list/app,,,twitter,tablet,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/46.0.842.0 Safari/534.0",161.57.143.144
evt_000459,cust_31269,sess_8331cf36,page_view,2026-04-10 13:59:04,blog/explore/search,,,instagram,mobile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/31.0.831.0 Safari/534.2",28.15.60.190
evt_000460,cust_58766,sess_452c1368,checkout_start,2026-04-24 13:56:16,tags/blog,,,google,desktop,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7185-09-17 06:01:03 Firefox/5.0,57.13.125.51
evt_000461,cust_23168,sess_1dc11bb8,checkout_start,2026-04-07 04:22:56,explore,,,google,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),105.4.16.24
evt_000462,cust_33501,sess_7129cb13,product_view,2026-04-07 06:27:43,explore/list/app,prod_9489,cat_beauty,google,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),58.233.45.192
